ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
CAN23_P4_0016,"Randall Morris Kerbow is a former football player in the National Football League and Canadian Football League. A quarterback for the Rice Owls football team from 1960 to 1962, Kerbow made the Houston Oilers as a wide receiver in 1963. After failing to make the Oilers in 1964, he made the Edmonton Eskimos in 1965 as a quarterback. In 1966, Kerbow led Edmonton to its first Western Football Conference playoff berth in five seasons. Benched in favor of Heisman Trophy winner Terry Baker in 1967, Kerbow left Edmonton to try out for the New Orleans Saints in 1968. After failing to make the team, he rejoined the Eskimos where he split playing time with Frank Cosentino. Although he was expected to regain the starting job full-time in 1969, Kerbow opted to retire.",1940-12-19,,,,,,,Randy Kerbow,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0017,"Carl David Watson (born January 6, 1941) was a former a professional American football player who played offensive lineman for two seasons for the Boston Patriots. Watson is considered one of the best athletes in the history of Eufaula High School where he starred for the Tigers in football and basketball (1954-1958). He went on to play professional football with the Boston Patriots in the old American Football League (1963-1964) and the Edmonton Eskimos of the Canadian Football League (1965). He is a member of the Wiregrass Sports Hall of Fame (the Wiregrass is a region in southeast Alabama, southwest Georgia, and northwest Florida; it is also known as the peanut growing capital of the world). After his playing career ended he returned to Georgia Tech and earned a master's degree in Electrical Engineering.",1941-01-06,,,2021-03-13,,,,Dave Watson,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0018,"Gorden Bond Kelley was an American football linebacker in the National Football League for the San Francisco 49ers and the Washington Redskins. He played college football at the University of Georgia. He was married to Charlotte and had two children, son Gordon Jr. and daughter Mary. The son played college football in Virginia. After retirement, he worked in real estate as well as owning a furniture store in Ocean Ridge, Florida.",1938-06-11,,,2015-10-22,,,,Gorden Kelley,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0019,"Lou Zivkovich played from 1961 to 1965 during his career with the Calgary Stampeders, Edmonton Eskimos and Winnipeg Blue Bombers.",1939,,,,,,,Lou Zivkovich,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0020,Johnnie Dalton Hoffman is a former American football fullback. He played from 1964 to 1965 during his career with the Edmonton Eskimos and Houston Oilers.,1941-12-23,,,,,,,Dalton Hoffman,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0021,Norm Thomas played during the 1965 season for the Edmonton Eskimos.,1942,,,,,,,Norman Thomas,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0022,John Joseph Sklopan played from 1963 to 1965 during his career with the Denver Broncos and Edmonton Eskimos. Sklopan intercepted 3 passes for 34 yards in his career.,1940-09-12,,,2019-09-21,,,,John Sklopan,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0023,Clarence Kachman played during the 1965 season for the Edmonton Eskimos. Kachman caught 3 passes for 10 yards and 0 receiving touchdowns in his career.,1943,,,,,,,Clarence Kachman,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0024,"Jim ""Purple Hoss"" Fauver is a Canadian football player who played for the Edmonton Eskimos. He played college football at Texas Christian University.",1943,,,,,,,Jim Fauver,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0025,"Duane Wood was a former college and professional American football cornerback. Prior to the NFL Draft, (It was later learned he was to be drafted by the Pittsburgh Steelers), Wood headed north to the Canadian Football League in 1959. He signed a contract with the Hamilton Tiger-Cats immediately following; and, after being named the offensive MVP of the Blue-Grey Game in Montgomery AL. In his rookie season, Wood was named to the CFL All-Star Team, with 237 yards rushing on offense; on defense, he recorded three interceptions, including one returned for a touchdown. Wood was also an excellent kick returner, averaging 9.3 yards on 51 punt returns in an era without blocking on punt returns. After playing six games with the Tiger-Cats in 1960 (mostly on defense), Wood jumped to the Dallas Texans (Now Kansas City Chiefs) of the brand-new American Football League (AFL). He played in the 1962 AFL Championship game in Houston TX, a 20–17 thrilling Texans win over the two-time AFL Champion Houston Oilers. The game was the longest Professional American Football Championship game up to that time; almost one and one-half quarters of ""sudden death"". The winning field goal for the Texans was kicked by Tommy Brooker, University of Alabama. In the 1963 AFL season, Wood moved with the team to Kansas City and was selected to the American Football League All-Star game in San Diego CA. in all, he played five seasons with the franchise. In 1965, he headed back to Canada to finish his career with the Edmonton Eskimos. In Edmonton, he was reunited with one of his Oklahoma State University coaches, the late, great Neil Armstrong. Upon retiring from football, Wood returned to Wilburton to manage several private businesses: a clothing store; a bowling alley; and, a recreation center/eatery. Duane worked for three years with a dredging service on the Arkansas River in Ft. Smith, Arkansas. He was awarded the ""Medal of Commendation"" from the US Army Corps of Engineers for single-handedly rescuing and saving the lives of three people whose boat had capsized on the river.",1937-09-20,,,2012-07-23,,,,Duane Wood,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0026,"William Vance Martin (Billy Martin) is a former professional American football halfback in the National Football League. He played from 1962 to 1966 during his career with the Chicago Bears, Edmonton Eskimos, Toronto Argonauts and Winnipeg Blue Bombers. Martin ran for 431 yards in his career on 110 attempts, scoring 2 rushing touchdowns. He also caught 30 passes for 365 yards.",1938-06-06,,,1976-11-08,,,,Billy Martin,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0027,"Ron Capham played from 1965 to 1971 during his career with the Calgary Stampeders, Edmonton Eskimos, Saskatchewan Roughriders and Toronto Argonauts.",1943-12-02,,,,,,,Ron Capham,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0028,"Tom Wilkinson is an American former professional football quarterback best known for his time with the Edmonton Eskimos of the Canadian Football League, where he played on six Grey Cup-winning teams. He was a Western Conference and CFL all-star quarterback in 1974, 1978 and 1979 and won the CFL's Most Outstanding Player Award in 1974. Wilkinson has been inducted into the Canadian Football Hall of Fame. He first led the Eskimos to a Grey Cup victory in 1975, after losses in the championship game in 1973 and 1974. After quarterbacking the Eskimos during one more Grey Cup loss in 1977, Wilkinson became part of the 5-time Grey Cup champion Eskimo dynasty from 1978 through 1981, the last two years acting as a backup to Moon. He was elected to the Canadian Football Hall of Fame as a Player on May 2, 1987. He was the head coach of the University of Alberta Golden Bears until 2001. In 2004, he was announced as the first president of the North American Indoor Football League, a Canadian indoor football league that failed to launch and never played a single game. In 2012 in honour of the 100th Grey Cup, Canada Post used his image on a series of commemorative postage stamps. The image was also used on presentation posters and other materials to promote the Grey Cup game and other celebrations associated with the centennial. https://en.wikipedia.org/wiki/Tom_Wilkinson_(Canadian_football)",1943-01-04,,,,,,,Tom Wilkinson,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0029,,,,,,,,, G. Purdy,,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0030,,,,,,,,,"Bower, G.",,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0031,,,,,,,,,Rolly Hills,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0032,,,,,,,,,J. De Long,,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0033,,,,,,,,,Burt MacLennan,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0034,Played Linebacker for the Eskimo Football Club 1928,,,,,,,,E. Jones,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0035,"A versatile athlete who achieved great success in football, athletics, and basketball. Played Golden Bears basketball from 1932 to 1937, serving as captain of the team that won the Northern Alberta Senior Championship in 1935. A triple threat in football, he played quarterback, kicker, and defensive back for the Golden Bears from 1931 to 1936, leading the team to the 1935 Western Intercollegiate Championship. In athletics he represented the University in the 100-yard, 220-yard, 440-yard, and half-mile events, as well as the hop, step, and jump, and the high jump. Played for the Edmonton Eskimo Football Club from 1928 to 1930 as well as winning numerous city, and provincial championships in tennis, squash, and handball.  https://bearsandpandas.ca/honors/sports-wall-of-fame/harold-richard/144",,,,,,,,Harold 'Hal' Richard,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0036,,,,,,,,,G. Bennett,,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0037,,,,,,,,,G. Bower,Football Player,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0038,played for the Edmonton Eskimos Football Club 1913,,,,,,,,[First name not known] Art D'Onohue,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0039,played for the Edmonton Rugby Team - Alberta Champions 1913,,,,,,,,[First name not known] Bagley,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0040,played for the Edmonton Eskimos Football Club in 1913 and for Edmonton Rugby Team - Alberta Champions 1913,,,,,,,,[First name not known] Bailey,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0041,played for the Edmonton Eskimos Football Club 1913 and Edmonton Rugby Team - Alberta Champions 1913,,,,,,,,[First name not known] Banting,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0042,played for the Edmonton Eskimos Football Club 1913,,,,,,,,[First name not known] Barnes,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0043,Manager for the Edmonton Eskimos Football Club 1910,,,,,,,,[First name not known] Benjamin ,Manager of Football club,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0044,played for the Edmonton Rugby Team - Alberta Champions 1913,,,,,,,,[First name not known] Bessey,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0045,played for the Edmonton Eskimos Football Club 1910 & 1911 and Edmonton Rugby Football Team 1908,,,,,,,,[First name not known] Bishopric  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0046,played for the Edmonton Eskimos Football Club 1913,,,,,,,,[First name not known] Conway,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0047,played for the Edmonton Eskimos Football Club 1913,,,,,,,,[First name not known] Coombs,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0048,played for the Fort Saskatchewan Team 1895/1893,,,,,,,,[First name not known] Cresswell  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0049,played for the Edmonton Football Team 1892,,,,,,,,[First name not known] Cunningham,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0050,played for  the Edmonton Eskimo Football Team in 1921,,,,,,,,[First name not known] Cunsworth,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0051,played for the Edmonton Eskimo Football Club ,,,,,,,,[First name not known] Dawson  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0052,President of the Edmonton Eskimos Football Club in 1957. source: https://cityarchives.edmonton.ca/cecil-ross ,1911-05-11,,,1998-06-04,,,,Cecil Ross,President of Football Club,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0053,played for the Edmonton Eskimos Football Club 1911,,,,,,,,[First name not known] Drummond  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0054,Captain of the Edmonton Eskimos 1911,,,,,,,,[First name not known] Dykes,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0055,played for the Edmonton Eskimos 1911,,,,,,,,[First name not known] Fitzgerald  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0056,played for the Edmonton Football Team 1892,,,,,,,,[First name not known] Frean  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0057,played for the Edmonton Eskimos 1910,,,,,,,,[First name not known] Gibson,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0058,played for the Edmonton Eskimo Rugby Club in 1920 ,,,,,,,,[First name not known] Goode,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0059,played for the Edmonton Rugby Team - Alberta Champions 1913,,,,,,,,[First name not known] Hardisty,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0060,played for the Edmonton Eskimos Football Club 1913,,,,,,,,[First name not known] Kennedy,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0061,played for the Edmonton Eskimo Rugby Club in 1920 ,,,,,,,,[First name not known] King,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0062,played for the Edmonton Eskimos 1911,,,,,,,,[First name not known] Lewis  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0063,played for the Edmonton Eskimo Rugby Club in 1920 ,,,,,,,,[First name not known] Logan,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0064,played for the Edmonton Eskimos 1911,,,,,,,,[First name not known] Mathews,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0065,played for the Edmonton Eskimos 1910,,,,,,,,[First name not known] McCarthy  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0066,played for the Edmonton Eskimos 1911,,,,,,,,[First name not known] McDonald  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0067,played for the Edmonton Football Team 1892,,,,,,,,[First name not known] McKie,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0068,played for the Edmonton Football Team 1892,,,,,,,,[First name not known] McLean,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0069,played for the Edmonton Eskimos 1911,,,,,,,,[First name not known] Michaels  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0070,played for the Edmonton Eskimos Footbal Club 1913 and Edmonton Rugby Team - Alberta Champions 1913,,,,,,,,[First name not known] Miller,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0071,played for the Edmonton Eskimos 1910-1911,,,,,,,,[First name not known] O'Donahue  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0072,played for the Edmonton Eskimo Rugby Club in 1920 ,,,,,,,,[First name not known] Stevens,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0073,played for the Edmonton Rugby Team - Alberta Champions 1913,,,,,,,,[First name not known] Stevens ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0074,played for the Edmonton Rugby Team - Alberta Champions 1913,,,,,,,,[First name not known] Stewart,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0075,played for the Edmonton Eskimos 1911,,,,,,,,[First name not known] Taylor  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0076,played for the Edmonton Eskimos Football Club 1913,,,,,,,,[First name not known] Trickey,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0077,played for the Edmonton Eskimos 1910-1911,,,,,,,,[First name not known] Wilson  ,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0078,Assistant Coach of the Edmonton Rugby Team - Alberta Champions 1915,,,,,,,,[First name not known] Wismer ,Assistant Coach of Football Club,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0079,Miss Eskimo candidate 1956,,,,,,,,Linda Pooley,Miss Eskimo Candidate,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0080,played for the Edmonton Eskimos Football Club 1913,,,,,,,,[First name not known] Yule,Athlete,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
CAN23_P4_0081,Played for the Edmonton Rugby Team 1908 & Edmonton Eskimos 1910,,,,,,,,A. McDonald,,,,"Please be aware that some records contain language, words or descriptions which may be considered offensive, distressing, or depict racialized prejudices. These depictions were wrong then and are wrong today. These words reflect the attitude of the period in which the item was written and/or that of its author. Please also be aware that records may contain references to deceased people which may cause sadness or distress.",
